"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
2826,250,"Metro","Metro 250k - 1 million","2","Farm-dependent",0.523,0.027,0.275,0.217,0.516,0.217,0.201,0.096742349,0.246791708,0.430404738,0.226061204,9,15,0.265,NA,0.11,NA,0.272,10,NA,NA,NA,"b",0.084,"250,000 - 1,000,000","metro"
3429,253,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.525,0.033,0.164,0.06,0.501,0.239,0.212,0.090547264,0.416915423,0.349253731,0.143283582,12,13,0.311,0.186,0.097,0.062,0.243,9,NA,2089,NA,"b",0.083,"< 2,500","nonadjacent"
4653,241,"Metro","Metro > 1 million","1","Nonspecialized",0.511,0.036,0.137,0.059,0.5,0.282,0.106,0.072653885,0.284561049,0.334006054,0.308779011,14,7,0.305,0.173,0.107,0.066,0.236,13,8.56,1589,1640,"a",0.098,"> 1,000,000","metro"
949,235,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.493,0.063,0.161,0.065,0.511,0.211,0.188,0.097782258,0.394153226,0.299395161,0.208669355,11,11,0.273,0.205,0.106,0.081,0.279,13,10.48,1690,1270,"b",0.127,">20,000","adjacent"
90,285,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.335,0.06,0.233,0.102,0.514,0.27,0.073,0.12202381,0.306547619,0.424603175,0.146825397,14,6,0.293,0.162,0.089,0.081,0.258,9,13.6,5919,5460,"b",0.355,"250,000 - 1,000,000","metro"
858,218,"Nonmetro","Rural metro non-adjacent","12","Recreation",0.379,0.058,0.259,0.112,0.509,0.182,0.281,0.115461847,0.28815261,0.383534137,0.212851406,7,10,0.265,0.203,0.121,0.07,0.301,13,26.3,1509,2119,"a",0.038,"< 2,500","nonadjacent"
5227,191,"Metro","Metro > 1 million","1","Nonspecialized",0.516,0.04,0.145,0.082,0.515,0.234,0.13,0.099206349,0.216269841,0.276785714,0.407738095,15,7,0.247,0.142,0.075,0.076,0.173,12,5.6,1330,940,"b",0.303,"> 1,000,000","metro"
1472,306,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.404,0.067,0.244,0.089,0.433,0.196,0.174,0.243538767,0.391650099,0.281312127,0.083499006,10,11,0.367,0.297,0.147,0.101,0.326,12,21.87,2070,2060,"a",0.267,"2,500 - <20,000","adjacent"
4169,320,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.4,0.092,0.226,0.072,0.519,0.221,0.176,0.233727811,0.357001972,0.280078895,0.129191321,11,13,0.403,0.212,0.149,0.138,0.344,12,23.39,3809,1680,"a",0.579,">20,000","adjacent"
1079,304,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Mining-dependent",0.336,0.029,0.295,0.117,0.357,0.185,0.125,0.400404449,0.28008089,0.225480283,0.094034378,10,6,0.318,NA,0.09,0.097,0.268,9,NA,6309,6410,"a",0.572,"2,500 - <20,000","adjacent"
4619,319,"Metro","Metro <250k","2","Mining-dependent",0.476,0.057,0.232,0.138,0.51,0.218,0.2,0.118762475,0.388223553,0.339321357,0.153692615,9,12,0.295,NA,0.124,0.075,0.328,10,18.45,NA,3510,"a",0.083,"< 250,000","metro"
1255,307,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.509,0.058,0.189,0.068,0.514,0.235,0.163,0.15920398,0.379104478,0.267661692,0.194029851,13,11,0.272,0.239,0.091,0.085,0.325,10,17.06,2150,1139,"b",0.067,">20,000","nonadjacent"
3729,237,"Nonmetro","Rural metro-adjacent","7","Farm-dependent",0.506,0.024,0.162,0.076,0.502,0.246,0.243,0.130391174,0.323971916,0.280842528,0.264794383,15,15,0.295,0.109,0.092,0.052,0.29,12,NA,2669,900,"b",0.034,"< 2,500","adjacent"
1443,222,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Federal/State government-dependent",0.476,0.055,0.111,0.049,0.491,0.267,0.116,0.066600398,0.305168986,0.306163022,0.322067594,12,7,0.286,NA,0.116,0.082,0.24,13,16.94,2480,6040,"b",0.217,"2,500 - <20,000","adjacent"
5870,194,"Nonmetro","Rural metro non-adjacent","8","Manufacturing-dependent",0.586,0.038,0.14,0.058,0.492,0.267,0.145,0.078763709,0.350947159,0.387836491,0.182452642,12,6,0.332,0.218,0.091,0.047,0.284,11,NA,NA,NA,"a",0.075,"< 2,500","nonadjacent"
1040,444,"Nonmetro","Rural metro non-adjacent","10","Nonspecialized",0.461,0.079,0.25,0.066,0.522,0.225,0.196,0.264914055,0.453993933,0.1809909,0.100101112,11,14,0.361,0.223,0.128,0.125,0.305,12,24.23,2399,2400,"b",0.293,"< 2,500","nonadjacent"
4373,290,"Nonmetro","Rural metro non-adjacent","12","Mining-dependent",0.513,0.043,0.231,0.098,0.498,0.216,0.231,0.097560976,0.386178862,0.361788618,0.154471545,10,14,0.293,0.237,0.116,NA,0.325,8,66.29,3309,NA,"b",0.043,"< 2,500","nonadjacent"
516,322,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.399,0.065,0.327,0.1,0.487,0.256,0.126,0.224155578,0.388945752,0.248720573,0.138178096,14,10,0.313,0.209,0.117,0.101,0.336,12,21.43,3319,1660,"a",0.402,"2,500 - <20,000","nonadjacent"
3998,256,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.534,0.045,0.136,0.029,0.508,0.235,0.158,0.102868447,0.347181009,0.351137488,0.198813056,13,9,0.336,0.219,0.104,0.079,0.283,10,11.85,2100,2159,"a",0.099,"250,000 - 1,000,000","metro"
2997,294,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.476,0.049,0.394,0.214,0.518,0.285,0.149,0.344827586,0.295131846,0.242393509,0.117647059,16,12,0.306,NA,0.112,0.085,0.3,9,NA,NA,1549,"b",0.597,"< 2,500","nonadjacent"
5248,301,"Metro","Metro > 1 million","1","Nonspecialized",0.451,0.062,0.237,0.077,0.503,0.219,0.15,0.173694779,0.335341365,0.317269076,0.173694779,11,12,0.333,0.247,0.123,0.099,0.305,13,17.12,2789,2299,"b",0.243,"> 1,000,000","metro"
4706,272,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.516,0.028,0.211,0.096,0.482,0.203,0.238,0.078313253,0.487951807,0.279116466,0.154618474,11,10,0.327,NA,0.109,NA,0.312,10,NA,NA,NA,"a",0.114,"< 2,500","nonadjacent"
5486,291,"Nonmetro","Rural metro non-adjacent","12","Mining-dependent",0.516,0.067,0.22,0.104,0.502,0.219,0.221,0.102102102,0.388388388,0.353353353,0.156156156,10,15,0.286,0.236,0.114,0.063,0.296,8,64.27,3220,NA,"a",0.034,"< 2,500","nonadjacent"
283,229,"Nonmetro","Rural metro-adjacent","6","Manufacturing-dependent",0.384,0.087,0.292,0.145,0.499,0.23,0.178,0.241691843,0.471299094,0.217522659,0.069486405,6,8,0.31,NA,0.14,0.175,0.293,12,NA,NA,NA,"b",0.453,"< 2,500","adjacent"
2531,250,"Metro","Metro <250k","2","Manufacturing-dependent",0.533,0.041,0.122,0.045,0.515,0.212,0.144,0.093401015,0.327918782,0.310659898,0.268020305,13,9,0.287,0.201,0.097,0.078,0.225,11,9.57,1540,1029,"a",0.156,"< 250,000","metro"
5339,259,"Nonmetro","Rural metro non-adjacent","12","Manufacturing-dependent",0.397,0.106,0.364,0.147,0.479,0.333,0.078,0.138832998,0.373239437,0.324949698,0.162977867,21,8,0.312,0.391,0.078,0.052,0.269,NA,NA,710,550,"a",0.734,"< 2,500","nonadjacent"
852,322,"Metro","Metro > 1 million","1","Nonspecialized",0.48,0.078,0.135,0.033,0.517,0.202,0.17,0.099497487,0.35879397,0.320603015,0.221105528,10,11,0.293,0.227,0.112,0.081,0.271,13,9.84,1950,2320,"b",0.108,"> 1,000,000","metro"
4723,317,"Metro","Metro > 1 million","1","Mining-dependent",0.488,0.043,0.272,0.098,0.5,0.254,0.128,0.132725431,0.25633232,0.309017224,0.301925025,16,9,0.305,0.224,0.108,0.088,0.286,10,12.56,1069,1160,"a",0.408,"> 1,000,000","metro"
1457,356,"Nonmetro","Rural metro-adjacent","7","Manufacturing-dependent",0.408,0.062,0.282,0.099,0.516,0.244,0.174,0.187,0.422,0.258,0.133,11,11,0.329,0.152,0.133,0.095,0.368,12,33,5479,5479,"b",0.259,"< 2,500","adjacent"
4158,306,"Nonmetro","Rural metro non-adjacent","8","Mining-dependent",0.436,0.047,0.255,0.064,0.458,0.202,0.167,0.180734856,0.444885799,0.23733863,0.137040715,9,10,0.358,0.287,0.124,0.097,0.378,14,NA,NA,4080,"b",0.02,"< 2,500","nonadjacent"
5657,222,"Nonmetro","Rural metro non-adjacent","8","Farm-dependent",0.544,0.029,0.125,0.058,0.496,0.234,0.191,0.063200815,0.307849134,0.47196738,0.156982671,11,12,0.281,0.239,0.083,NA,0.293,10,NA,2609,NA,"b",0.024,"< 2,500","nonadjacent"
1461,331,"Metro","Metro <250k","2","Nonspecialized",0.448,0.057,0.168,0.027,0.498,0.238,0.174,0.135912698,0.404761905,0.320436508,0.138888889,12,12,0.339,0.254,0.118,0.09,0.27,14,12.45,3340,2010,"a",0.189,"< 250,000","metro"
5147,382,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.447,0.088,0.311,0.117,0.503,0.253,0.162,0.187064677,0.408955224,0.270646766,0.133333333,14,13,0.355,0.225,0.124,0.081,0.359,11,34.35,3670,2069,"a",0.304,"2,500 - <20,000","nonadjacent"
5495,259,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Farm-dependent",0.444,0.073,0.35,0.087,0.489,0.355,0.096,0.333667335,0.260521042,0.266533066,0.139278557,20,6,0.372,0.108,0.094,0.059,0.276,11,17.09,1270,1580,"b",0.652,"2,500 - <20,000","adjacent"
564,287,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.519,0.057,0.121,0.057,0.495,0.218,0.185,0.096251266,0.446808511,0.289766971,0.167173252,10,13,0.308,0.195,0.091,0.065,0.241,11,19.12,2819,1540,"b",0.04,"2,500 - <20,000","adjacent"
2394,466,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.349,0.105,0.292,0.067,0.515,0.267,0.129,0.23248731,0.337055838,0.248730964,0.181725888,17,12,0.43,0.231,0.14,0.149,0.37,12,20.02,3160,1539,"a",0.762,">20,000","nonadjacent"
65,175,"Metro","Metro <250k","2","Nonspecialized",0.547,0.04,0.097,0.064,0.503,0.219,0.188,0.072580645,0.349798387,0.368951613,0.208669355,11,11,0.264,0.13,0.086,0.058,0.239,12,12.44,2080,1560,"a",0.022,"< 250,000","metro"
246,220,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.544,0.037,0.168,0.047,0.517,0.197,0.17,0.070121951,0.339430894,0.273373984,0.317073171,8,9,0.258,0.168,0.088,0.061,0.193,11,11.75,1780,1390,"a",0.035,">20,000","adjacent"
3035,248,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.427,0.046,0.129,0.049,0.468,0.243,0.124,0.090909091,0.305335968,0.308300395,0.295454545,12,7,0.311,0.176,0.084,0.068,0.256,8,14.54,2899,2570,"b",0.187,"> 1,000,000","metro"
4164,242,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.5,0.05,0.164,0.069,0.515,0.229,0.132,0.086021505,0.35483871,0.295210166,0.263929619,11,9,0.307,0.216,0.087,0.067,0.265,13,9.43,1950,1670,"a",0.141,"> 1,000,000","metro"
787,315,"Metro","Metro > 1 million","1","Nonspecialized",0.456,0.066,0.22,0.063,0.501,0.276,0.119,0.173427992,0.451318458,0.251521298,0.123732252,15,9,0.35,0.272,0.115,0.085,0.342,13,24,3560,1900,"b",0.031,"> 1,000,000","metro"
2497,297,"Metro","Metro <250k","2","Nonspecialized",0.482,0.051,0.131,0.055,0.508,0.206,0.189,0.091826438,0.486377397,0.229061554,0.192734612,11,13,0.325,0.233,0.109,0.072,0.311,13,13.38,1880,1169,"a",0.048,"< 250,000","metro"
4192,336,"Nonmetro","Urban >20,000 metro-adjacent","3","Manufacturing-dependent",0.436,0.062,0.189,0.033,0.513,0.226,0.164,0.209466264,0.365558912,0.297079557,0.127895267,11,12,0.376,0.232,0.126,0.128,0.366,13,22.29,3679,3020,"a",0.348,">20,000","adjacent"
5930,269,"Nonmetro","Rural metro non-adjacent","8","Farm-dependent",0.555,0.037,0.125,0.04,0.503,0.208,0.196,0.081735621,0.359233098,0.403632694,0.155398587,10,11,0.307,0.178,0.106,0.049,0.268,12,28.19,3769,3750,"a",0.052,"< 2,500","nonadjacent"
3205,433,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.443,0.091,0.203,0.052,0.513,0.24,0.156,0.214717742,0.401209677,0.264112903,0.119959677,12,11,0.364,0.257,0.109,0.111,0.335,14,29.93,3530,3099,"b",0.09,"2,500 - <20,000","adjacent"
2856,326,"Metro","Metro <250k","2","Nonspecialized",0.457,0.071,0.278,0.081,0.522,0.226,0.159,0.212362911,0.308075773,0.296111665,0.183449651,12,11,0.281,0.205,0.103,0.108,0.284,13,14.79,2519,780,"a",0.266,"< 250,000","metro"
5370,387,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.468,0.073,0.166,0.045,0.536,0.212,0.12,0.173520562,0.301905717,0.239719157,0.284854564,14,10,0.34,0.241,0.132,0.116,0.289,13,7.79,1749,1070,"a",0.71,"> 1,000,000","metro"
164,327,"Metro","Metro <250k","2","Manufacturing-dependent",0.474,0.049,0.185,0.053,0.499,0.184,0.192,0.156407669,0.352169526,0.315842583,0.175580222,9,12,0.316,0.315,0.11,0.093,0.271,13,13.74,3830,1649,"a",0.081,"< 250,000","metro"
1379,252,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.515,0.06,0.137,0.031,0.505,0.219,0.174,0.097236438,0.356192426,0.341862845,0.204708291,11,11,0.297,0.243,0.102,0.067,0.254,12,14.17,2770,2949,"a",0.087,"250,000 - 1,000,000","metro"
2855,267,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.506,0.024,0.391,0.193,0.482,0.293,0.124,0.327309237,0.304216867,0.220883534,0.147590361,16,7,0.321,NA,0.096,0.068,0.25,9,23.95,9959,5089,"a",0.652,"2,500 - <20,000","nonadjacent"
3616,252,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.443,0.057,0.234,0.075,0.511,0.218,0.156,0.201189296,0.39147671,0.258671952,0.148662042,10,11,0.38,0.254,0.125,0.109,0.339,13,16.32,3400,3370,"b",0.053,"2,500 - <20,000","adjacent"
2592,278,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.464,0.051,0.246,0.091,0.517,0.219,0.18,0.225380711,0.347208122,0.30964467,0.117766497,11,12,0.295,0.254,0.103,0.102,0.277,13,20.84,5480,3469,"b",0.131,"250,000 - 1,000,000","metro"
2699,250,"Metro","Metro 250k - 1 million","2","Recreation",0.453,0.052,0.16,0.042,0.515,0.193,0.231,0.143595041,0.355371901,0.275826446,0.225206612,10,12,0.308,0.204,0.12,0.08,0.263,12,19.45,4390,2010,"a",0.242,"250,000 - 1,000,000","metro"
3291,263,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.586,0.041,0.125,0.048,0.504,0.224,0.216,0.090270812,0.354062187,0.37111334,0.184553661,11,14,0.299,0.234,0.083,0.073,0.296,10,15.43,3089,1160,"b",0.055,"2,500 - <20,000","adjacent"
2715,270,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.653,0.036,0.17,0.062,0.497,0.22,0.19,0.080366226,0.453713123,0.297049847,0.168870804,11,13,0.347,0.242,0.095,0.06,0.309,12,NA,1839,900,"b",0.03,"2,500 - <20,000","nonadjacent"
5061,382,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.395,0.07,0.288,0.062,0.493,0.238,0.152,0.271271271,0.418418418,0.214214214,0.096096096,14,13,0.395,0.259,0.144,0.112,0.351,10,27.73,4990,2990,"b",0.329,"2,500 - <20,000","adjacent"
5946,220,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Farm-dependent",0.519,0.153,0.287,0.101,0.484,0.279,0.131,0.320079523,0.220675944,0.319085487,0.140159046,13,6,0.215,NA,0.095,0.058,0.164,8,16.48,3050,3049,"a",0.643,"2,500 - <20,000","adjacent"
2597,433,"Nonmetro","Rural metro-adjacent","6","Manufacturing-dependent",0.382,0.075,0.278,0.101,0.507,0.225,0.195,0.225252525,0.387878788,0.277777778,0.109090909,10,15,0.306,0.204,0.125,0.099,0.322,13,33.08,9929,2799,"b",0.068,"< 2,500","adjacent"
473,253,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","10","Recreation",0.483,0.115,0.249,0.083,0.492,0.17,0.229,0.113381001,0.369765066,0.331971399,0.184882533,8,13,0.337,0.232,0.119,0.072,0.261,11,20.08,1870,1099,"b",0.188,"2,500 - <20,000","nonadjacent"
2813,242,"Metro","Metro <250k","2","Mining-dependent",0.527,0.034,0.195,0.065,0.498,0.234,0.128,0.081653226,0.280241935,0.419354839,0.21875,15,9,0.267,0.262,0.075,0.079,0.239,11,21.52,1479,1329,"b",0.089,"< 250,000","metro"
248,255,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.523,0.058,0.244,0.139,0.509,0.245,0.195,0.125246548,0.50295858,0.232741617,0.139053254,11,10,0.326,0.286,0.126,0.093,0.365,9,NA,NA,3800,"b",0.022,"< 2,500","nonadjacent"
1044,304,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.488,0.049,0.18,0.057,0.496,0.224,0.164,0.097318769,0.455809335,0.300893744,0.145978153,10,10,0.324,0.191,0.113,0.081,0.275,13,17.08,2790,2659,"a",0.091,">20,000","adjacent"
5770,388,"Nonmetro","Rural metro non-adjacent","12","Mining-dependent",0.31,0.094,0.213,0.064,0.506,0.203,0.149,0.296370968,0.346774194,0.23891129,0.117943548,12,11,0.413,0.305,0.143,0.107,0.398,13,37.13,2660,2679,"a",0.013,"< 2,500","nonadjacent"
4042,238,"Nonmetro","Rural metro-adjacent","7","Farm-dependent",0.567,0.022,0.169,0.074,0.504,0.229,0.201,0.111328125,0.373046875,0.34765625,0.16796875,11,10,0.304,0.132,0.111,0.072,0.236,11,NA,3619,NA,"a",0.033,"< 2,500","adjacent"
4444,360,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Manufacturing-dependent",0.391,0.072,0.243,0.076,0.511,0.222,0.163,0.226600985,0.42955665,0.201970443,0.141871921,11,13,0.312,0.247,0.12,0.089,0.37,14,32.32,4790,1879,"b",0.089,"2,500 - <20,000","adjacent"
134,199,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.574,0.059,0.126,0.09,0.503,0.212,0.227,0.114314115,0.363817097,0.344930417,0.17693837,10,12,0.323,NA,0.088,0.061,0.228,13,28.11,2910,8630,"b",0.049,"< 2,500","nonadjacent"
2252,287,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.498,0.038,0.144,0.052,0.489,0.275,0.138,0.097847358,0.435420744,0.30332681,0.163405088,13,9,0.324,0.185,0.112,0.061,0.279,13,12.45,4089,2730,"a",0.046,">20,000","adjacent"
105,363,"Metro","Metro 250k - 1 million","2","Mining-dependent",0.452,0.055,0.257,0.115,0.496,0.239,0.178,0.12474645,0.427991886,0.283975659,0.163286004,12,11,0.354,0.247,0.145,0.066,0.352,10,41.37,1269,3289,"a",0.164,"250,000 - 1,000,000","metro"
6267,184,"Metro","Metro > 1 million","1","Nonspecialized",0.554,0.042,0.092,0.056,0.502,0.287,0.089,0.048533873,0.233569262,0.335692619,0.382204247,14,4,0.248,0.133,0.062,0.062,0.194,12,8.07,2349,1630,"b",0.133,"> 1,000,000","metro"
370,349,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.435,0.09,0.227,0.081,0.525,0.213,0.174,0.197813121,0.396620278,0.257455268,0.148111332,9,13,0.403,0.155,0.185,0.116,0.298,13,28.11,5770,2330,"a",0.622,"250,000 - 1,000,000","metro"
4738,236,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.48,0.059,0.321,0.193,0.508,0.215,0.206,0.093253968,0.369047619,0.342261905,0.195436508,15,15,0.269,0.164,0.086,NA,0.323,11,39.6,4250,4250,"b",0.113,"< 2,500","nonadjacent"
4581,364,"Nonmetro","Rural metro non-adjacent","8","Nonspecialized",0.383,0.097,0.28,0.107,0.527,0.245,0.175,0.203389831,0.344965105,0.314057827,0.137587238,11,13,0.351,0.183,0.141,0.119,0.37,13,48.13,5530,4180,"b",0.363,"< 2,500","nonadjacent"
1298,243,"Nonmetro","Rural metro non-adjacent","12","Federal/State government-dependent",0.447,0.038,0.416,0.199,0.51,0.252,0.154,0.387225549,0.323353293,0.194610778,0.094810379,11,7,0.297,NA,0.108,0.09,0.263,11,NA,NA,2380,"b",0.783,"< 2,500","nonadjacent"
495,228,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.696,0.02,0.202,0.122,0.523,0.224,0.207,0.113149847,0.310907238,0.321100917,0.254841998,19,15,0.304,NA,0.11,NA,0.3,13,NA,NA,620,"b",0.171,"< 2,500","nonadjacent"
303,208,"Metro","Metro > 1 million","1","Nonspecialized",0.55,0.057,0.143,0.035,0.511,0.237,0.128,0.075924076,0.190809191,0.264735265,0.468531469,12,7,0.241,0.12,0.074,0.077,0.189,13,4.09,1039,740,"a",0.304,"> 1,000,000","metro"
3852,257,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","12","Recreation",0.473,0.094,0.174,0.073,0.5,0.206,0.223,0.089020772,0.34322453,0.34520277,0.222551929,10,14,0.262,0.278,0.101,0.07,0.237,11,33.54,1290,819,"b",0.191,"2,500 - <20,000","nonadjacent"
4390,172,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.597,0.036,0.271,0.187,0.468,0.178,0.2,0.118929633,0.414271556,0.279484638,0.187314172,12,9,0.221,NA,0.068,NA,0.189,14,NA,NA,1370,"b",0.118,"< 2,500","nonadjacent"
2008,138,"Nonmetro","Rural metro non-adjacent","8","Farm-dependent",0.626,0.032,0.162,0.095,0.494,0.226,0.21,0.068181818,0.33201581,0.335968379,0.263833992,6,5,0.296,0.14,0.07,NA,0.267,13,NA,NA,1309,"a",0.062,"< 2,500","nonadjacent"
5178,334,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Federal/State government-dependent",0.393,0.078,0.231,0.063,0.499,0.209,0.167,0.223880597,0.413930348,0.261691542,0.100497512,11,12,0.335,0.274,0.121,0.079,0.312,14,25.8,3679,2840,"b",0.066,"2,500 - <20,000","adjacent"
4583,434,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.436,0.078,0.203,0.055,0.519,0.237,0.162,0.204365079,0.39484127,0.271825397,0.128968254,11,12,0.349,0.262,0.132,0.108,0.357,14,21.18,4000,4669,"a",0.101,"2,500 - <20,000","adjacent"
1421,211,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Manufacturing-dependent",0.521,0.044,0.097,0.056,0.533,0.231,0.16,0.080726539,0.356205853,0.371342079,0.19172553,11,8,0.292,NA,0.09,0.053,0.26,12,14.14,2119,2739,"a",0.085,"2,500 - <20,000","adjacent"
68,275,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.318,0.057,0.252,0.173,0.487,0.272,0.254,0.168326693,0.395418327,0.253984064,0.182270916,7,11,0.252,NA,0.095,NA,0.228,11,NA,NA,NA,"a",0.093,"< 2,500","nonadjacent"
125,229,"Nonmetro","Rural metro non-adjacent","11","Recreation",0.509,0.085,0.283,0.155,0.46,0.246,0.09,0.083166333,0.265531062,0.365731463,0.285571142,12,6,0.276,0.242,0.062,0.042,0.239,NA,17.68,2470,1950,"b",0.223,"< 2,500","nonadjacent"
4662,201,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.484,0.049,0.193,0.082,0.499,0.174,0.226,0.060913706,0.2,0.4,0.339086294,8,10,0.174,0.144,0.067,0.063,0.142,10,13.1,1220,1339,"a",0.1,">20,000","adjacent"
6001,305,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.506,0.059,0.198,0.088,0.507,0.212,0.22,0.145098039,0.48627451,0.214705882,0.153921569,13,13,0.315,0.122,0.124,0.052,0.338,10,22.38,NA,NA,"b",0.038,"< 2,500","nonadjacent"
1768,250,"Metro","Metro 250k - 1 million","2","Recreation",0.539,0.058,0.136,0.057,0.501,0.206,0.179,0.102204409,0.435871743,0.308617234,0.153306613,9,9,0.294,0.191,0.08,0.065,0.233,11,21.62,2900,3400,"b",0.034,"250,000 - 1,000,000","metro"
3817,257,"Metro","Metro > 1 million","1","Recreation",0.538,0.059,0.125,0.043,0.505,0.219,0.134,0.065722952,0.311425683,0.283114257,0.339737108,8,8,0.259,0.178,0.08,0.072,0.232,11,8.52,1490,1809,"b",0.125,"> 1,000,000","metro"
2660,304,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.446,0.043,0.293,0.11,0.49,0.238,0.172,0.232323232,0.365656566,0.238383838,0.163636364,13,10,0.333,0.172,0.125,0.071,0.331,10,24.71,2569,3910,"a",0.366,"2,500 - <20,000","adjacent"
5865,326,"Nonmetro","Rural metro-adjacent","7","Nonspecialized",0.437,0.077,0.301,0.159,0.517,0.179,0.237,0.167334669,0.372745491,0.311623246,0.148296593,10,16,0.34,0.367,0.14,0.098,0.33,10,32.11,10230,NA,"a",0.282,"< 2,500","adjacent"
1875,267,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.495,0.075,0.162,0.035,0.508,0.221,0.178,0.121852971,0.314199396,0.343403827,0.220543807,12,10,0.274,0.19,0.123,0.085,0.262,12,6.88,1790,1859,"a",0.234,"250,000 - 1,000,000","metro"
