"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
2835,210,"Metro","Metro > 1 million","1","Nonspecialized",0.521,0.059,0.121,0.037,0.513,0.241,0.134,0.054711246,0.218844985,0.201621074,0.524822695,10,7,0.201,0.094,0.078,0.084,0.141,0.229,11,1.62,3.69,1099,930,"b",0.391,"> 1,000,000","metro"
487,279,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.465,0.066,0.264,0.05,0.516,0.204,0.114,0.145875252,0.229376258,0.265593561,0.35915493,13,9,0.311,0.197,0.114,0.13,0.194,0.274,12,48,13.89,1590,1139,"a",0.685,"> 1,000,000","metro"
5674,210,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.479,0.037,0.12,0.052,0.497,0.272,0.083,0.062248996,0.243975904,0.324297189,0.369477912,12,5,0.357,0.166,0.082,0.078,0.157,0.216,13,3.1,9.23,2910,2980,"a",0.312,"> 1,000,000","metro"
1568,204,"Metro","Metro <250k","2","Nonspecialized",0.527,0.047,0.177,0.065,0.498,0.242,0.145,0.122754491,0.306387226,0.283433134,0.28742515,11,8,0.304,0.203,0.092,0.065,0.139,0.249,13,3.7,13.29,7390,2290,"a",0.138,"< 250,000","metro"
4481,258,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.544,0.053,0.162,0.061,0.512,0.217,0.175,0.091365462,0.328313253,0.31626506,0.264056225,10,10,0.283,0.205,0.117,0.088,0.237,0.261,14,0.5,5.18,1610,2139,"b",0.092,"> 1,000,000","metro"
580,210,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.464,0.062,0.169,0.058,0.51,0.219,0.137,0.060483871,0.223790323,0.381048387,0.334677419,12,8,0.277,0.19,0.098,0.058,0.156,0.178,10,2.28,10.98,1569,1049,"b",0.162,"250,000 - 1,000,000","metro"
6242,283,"Metro","Metro > 1 million","1","Nonspecialized",0.445,0.055,0.216,0.058,0.506,0.262,0.121,0.204204204,0.388388388,0.262262262,0.145145145,13,7,0.341,0.235,0.116,0.082,0.174,0.317,12,5.38,15.08,4029,7870,"b",0.296,"> 1,000,000","metro"
3075,202,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.477,0.065,0.205,0.077,0.51,0.185,0.212,0.053838485,0.200398804,0.401794616,0.343968096,9,10,0.183,0.134,0.074,0.064,0.171,0.133,9,1.19,15.34,1249,1359,"b",0.116,">20,000","adjacent"
4867,348,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.433,0.095,0.216,0.07,0.529,0.217,0.169,0.198224852,0.393491124,0.26035503,0.147928994,9,13,0.401,0.159,0.165,0.124,0.114,0.345,12,10.67,37.54,7919,2609,"b",0.608,"250,000 - 1,000,000","metro"
3949,345,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.417,0.051,0.256,0.069,0.508,0.252,0.144,0.143286573,0.388777555,0.325651303,0.142284569,13,10,0.354,0.224,0.106,0.077,0.138,0.328,11,3.06,16.92,6239,2060,"b",0.112,"250,000 - 1,000,000","metro"
3881,331,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.407,0.065,0.224,0.095,0.508,0.239,0.191,0.158811475,0.395491803,0.302254098,0.143442623,12,13,0.321,0.266,0.12,0.067,0.115,0.294,11,4.8,27.5,2880,1259,"a",0.048,"2,500 - <20,000","nonadjacent"
1878,205,"Metro","Metro <250k","2","Recreation",0.424,0.081,0.276,0.142,0.513,0.187,0.288,0.118627451,0.307843137,0.310784314,0.262745098,9,13,0.219,0.192,0.118,0.077,0.195,0.231,11,3.44,15.34,1689,1469,"b",0.235,"< 250,000","metro"
606,326,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.469,0.06,0.22,0.077,0.503,0.223,0.171,0.170731707,0.338414634,0.329268293,0.161585366,11,11,0.266,0.251,0.113,0.099,0.15,0.299,13,3.78,19.09,3470,2330,"b",0.152,"2,500 - <20,000","adjacent"
3963,287,"Nonmetro","Urban >20,000 metro non-adjacent","8","Mining-dependent",0.503,0.049,0.216,0.064,0.491,0.259,0.142,0.176233635,0.344410876,0.306143001,0.173212487,16,9,0.314,0.206,0.103,0.08,0.153,0.252,10,8,22.94,3079,2170,"a",0.495,">20,000","nonadjacent"
4628,250,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.519,0.043,0.211,0.079,0.516,0.242,0.149,0.108457711,0.28159204,0.315422886,0.294527363,12,8,0.294,0.196,0.105,0.088,0.137,0.236,12,5,19.73,2460,1649,"a",0.216,"250,000 - 1,000,000","metro"
500,285,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.453,0.068,0.155,0.066,0.492,0.182,0.201,0.134,0.491,0.224,0.151,9,13,0.328,0.214,0.118,0.084,0.192,0.279,13,1.1,17.33,2310,2400,"a",0.033,">20,000","adjacent"
1359,283,"Metro","Metro <250k","2","Nonspecialized",0.421,0.052,0.337,0.12,0.482,0.233,0.134,0.208910891,0.367326733,0.272277228,0.151485149,12,8,0.413,0.263,0.122,0.119,0.196,0.26,13,15.5,43.01,3900,4189,"b",0.597,"< 250,000","metro"
550,222,"Metro","Metro > 1 million","1","Nonspecialized",0.562,0.044,0.116,0.046,0.516,0.254,0.127,0.057553957,0.264131552,0.324768756,0.353545735,12,7,0.299,0.159,0.078,0.073,0.229,0.242,12,0.83,9.33,1940,2120,"b",0.093,"> 1,000,000","metro"
3302,289,"Nonmetro","Urban 2,500-19,999 metro-adjacent","7","Recreation",0.531,0.056,0.16,0.057,0.495,0.197,0.194,0.122244489,0.425851703,0.264529058,0.187374749,10,10,0.312,0.201,0.114,0.075,0.175,0.293,13,5.3,20.41,2979,2129,"a",0.026,"2,500 - <20,000","adjacent"
3257,435,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.364,0.102,0.253,0.045,0.539,0.276,0.153,0.244444444,0.313131313,0.333333333,0.109090909,16,13,0.381,0.251,0.163,0.14,0.132,0.372,12,28.95,33.31,3000,3059,"b",0.649,"2,500 - <20,000","adjacent"
4889,342,"Nonmetro","Rural metro non-adjacent","10","Manufacturing-dependent",0.254,0.15,0.232,0.053,0.522,0.255,0.172,0.23359841,0.402584493,0.236580517,0.127236581,13,12,0.432,0.18,0.194,0.127,0.064,0.312,13,13.8,50.58,5649,2849,"a",0.732,"< 2,500","nonadjacent"
4597,379,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.332,0.073,0.322,0.127,0.489,0.304,0.124,0.251226693,0.346418057,0.27576055,0.126594701,13,11,0.355,0.263,0.154,0.142,0.116,0.384,13,11.26,31.87,6260,7849,"b",0.526,"2,500 - <20,000","adjacent"
3651,261,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.468,0.051,0.245,0.113,0.515,0.178,0.227,0.113095238,0.344246032,0.324404762,0.218253968,9,14,0.269,0.226,0.136,0.084,0.165,0.268,11,5.5,18.24,2249,1510,"a",0.232,"250,000 - 1,000,000","metro"
3341,201,"Metro","Metro > 1 million","1","Nonspecialized",0.544,0.036,0.107,0.057,0.505,0.293,0.097,0.035820896,0.160199005,0.244776119,0.55920398,12,5,0.229,0.13,0.072,0.072,0.193,0.177,13,0.7,5.49,1359,699,"a",0.134,"> 1,000,000","metro"
3609,255,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.504,0.058,0.276,0.109,0.508,0.249,0.152,0.080321285,0.317269076,0.389558233,0.212851406,15,10,0.25,0.224,0.083,0.084,0.158,0.239,11,9.72,43.49,1609,1260,"b",0.278,"2,500 - <20,000","nonadjacent"
4348,367,"Metro","Metro <250k","2","Federal/State government-dependent",0.433,0.067,0.284,0.105,0.496,0.24,0.144,0.127470356,0.362648221,0.329051383,0.18083004,13,10,0.316,0.16,0.111,0.1,0.109,0.31,11,8.92,20.63,2070,1150,"b",0.335,"< 250,000","metro"
1598,375,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.438,0.061,0.239,0.043,0.512,0.255,0.14,0.15984016,0.437562438,0.242757243,0.15984016,13,11,0.373,0.185,0.158,0.065,0.114,0.333,13,6.31,26.01,3639,1700,"b",0.044,">20,000","adjacent"
4152,357,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.387,0.097,0.263,0.059,0.517,0.238,0.182,0.20040282,0.416918429,0.250755287,0.131923464,12,12,0.354,0.255,0.139,0.126,0.084,0.358,11,5,16.68,4060,1699,"a",0.374,"250,000 - 1,000,000","metro"
1123,288,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.52,0.052,0.215,0.074,0.52,0.199,0.124,0.137524558,0.297642436,0.277013752,0.287819253,11,8,0.295,0.224,0.104,0.092,0.074,0.305,13,2.2,16.69,2659,1679,"b",0.085,">20,000","adjacent"
1821,283,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.455,0.058,0.198,0.05,0.53,0.191,0.141,0.123107972,0.248234107,0.303733602,0.324924319,13,10,0.334,0.241,0.113,0.078,0.174,0.27,13,2.37,7.13,1159,780,"b",0.351,"250,000 - 1,000,000","metro"
24,213,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.489,0.054,0.26,0.096,0.502,0.229,0.137,0.20221328,0.179074447,0.292756539,0.325955734,13,7,0.195,0.11,0.067,0.053,0.174,0.142,7,1.6,8.78,1330,1289,"a",0.545,"250,000 - 1,000,000","metro"
3532,214,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.468,0.046,0.188,0.086,0.506,0.258,0.104,0.088293651,0.23015873,0.330357143,0.351190476,12,6,0.252,0.159,0.085,0.082,0.159,0.244,13,2.5,10.55,1879,860,"a",0.268,"250,000 - 1,000,000","metro"
3708,288,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.507,0.046,0.109,0.036,0.516,0.206,0.137,0.089178357,0.286573146,0.333667335,0.290581162,10,9,0.256,0.191,0.085,0.074,0.219,0.225,11,2.2,7.82,2350,2019,"a",0.146,"250,000 - 1,000,000","metro"
1286,274,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.454,0.095,0.292,0.073,0.492,0.294,0.11,0.265346535,0.22970297,0.314851485,0.19009901,16,7,0.284,0.142,0.085,0.075,0.174,0.183,10,7.6,14.68,1789,1560,"a",0.707,"250,000 - 1,000,000","metro"
4715,231,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.376,0.08,0.232,0.073,0.481,0.201,0.208,0.121334681,0.302325581,0.398382204,0.177957533,10,10,0.332,0.243,0.09,0.049,0.154,0.248,11,3.6,11.67,2880,3570,"a",0.154,">20,000","adjacent"
2805,426,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.319,0.121,0.285,0.065,0.47,0.227,0.103,0.285714286,0.276723277,0.28971029,0.147852148,12,11,0.438,0.205,0.146,0.14,0.101,0.376,12,12.92,25.39,4650,3660,"b",0.734,"2,500 - <20,000","nonadjacent"
4550,259,"Metro","Metro > 1 million","1","Nonspecialized",0.462,0.034,0.282,0.105,0.505,0.264,0.112,0.165995976,0.247484909,0.315895372,0.270623742,15,7,0.307,0.169,0.1,0.096,0.203,0.209,9,7,10.89,1290,1429,"a",0.712,"> 1,000,000","metro"
1297,315,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.361,0.072,0.244,0.051,0.535,0.198,0.191,0.178318136,0.381965552,0.259371834,0.180344478,11,15,0.345,0.285,0.158,0.129,0.065,0.352,13,11.5,19.12,2580,1680,"a",0.081,">20,000","adjacent"
4942,165,"Metro","Metro > 1 million","1","Nonspecialized",0.53,0.037,0.108,0.047,0.5,0.293,0.076,0.06361829,0.140159046,0.207753479,0.588469185,14,3,0.227,0.099,0.077,0.075,0.181,0.206,13,1,4.91,1659,1389,"a",0.369,"> 1,000,000","metro"
3483,230,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.475,0.048,0.286,0.111,0.505,0.278,0.154,0.142714571,0.289421158,0.396207585,0.171656687,15,9,0.263,0.176,0.089,0.073,0.138,0.218,10,1.15,21.07,1469,1649,"b",0.16,">20,000","nonadjacent"
2345,289,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.469,0.06,0.217,0.053,0.501,0.246,0.132,0.128128128,0.381381381,0.294294294,0.196196196,13,8,0.331,0.271,0.118,0.079,0.136,0.291,13,3.38,15.36,2339,2349,"b",0.116,"250,000 - 1,000,000","metro"
1355,209,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.521,0.051,0.226,0.077,0.523,0.234,0.108,0.126633166,0.169849246,0.24321608,0.460301508,15,6,0.296,0.14,0.095,0.091,0.145,0.194,12,10.29,11.51,1459,800,"b",0.549,"250,000 - 1,000,000","metro"
371,203,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.492,0.061,0.199,0.07,0.511,0.213,0.107,0.140718563,0.196606786,0.271457086,0.391217565,11,6,0.213,0.084,0.074,0.055,0.191,0.14,8,0.6,8.22,1930,890,"a",0.496,"> 1,000,000","metro"
3720,363,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.37,0.072,0.266,0.062,0.53,0.268,0.154,0.191616766,0.343313373,0.291417166,0.173652695,13,13,0.381,0.285,0.156,0.147,0.103,0.335,11,13.7,28.73,2100,1999,"a",0.545,"2,500 - <20,000","adjacent"
1274,288,"Metro","Metro > 1 million","1","Nonspecialized",0.49,0.046,0.161,0.044,0.517,0.229,0.163,0.120240481,0.276553106,0.298597194,0.304609218,12,11,0.277,0.195,0.122,0.099,0.174,0.253,14,8.6,5.96,1060,890,"a",0.373,"> 1,000,000","metro"
3275,233,"Nonmetro","Urban >20,000 metro-adjacent","5","Recreation",0.383,0.11,0.239,0.142,0.501,0.28,0.139,0.182720953,0.296921549,0.371400199,0.148957299,14,8,0.313,0.163,0.116,0.077,0.12,0.255,10,11.4,43.33,1670,1569,"b",0.57,">20,000","adjacent"
1857,307,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Federal/State government-dependent",0.469,0.188,0.371,0.109,0.501,0.268,0.208,0.307849134,0.322120285,0.24872579,0.121304791,16,13,0.255,0.18,0.096,0.093,0.163,0.238,10,8.65,27.82,3189,2100,"b",0.645,"2,500 - <20,000","adjacent"
1474,276,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.465,0.06,0.208,0.06,0.5,0.248,0.162,0.132612967,0.336935167,0.329076621,0.201375246,12,10,0.325,0.198,0.13,0.074,0.203,0.262,13,2.7,15.9,2789,1750,"a",0.154,"250,000 - 1,000,000","metro"
3461,214,"Metro","Metro 250k - 1 million","2","Recreation",0.511,0.051,0.107,0.056,0.508,0.196,0.168,0.064257028,0.296184739,0.365461847,0.274096386,10,10,0.262,0.224,0.083,0.061,0.183,0.183,11,0.7,8.23,1310,840,"a",0.051,"250,000 - 1,000,000","metro"
4039,207,"Metro","Metro > 1 million","1","Nonspecialized",0.528,0.068,0.07,0.022,0.523,0.226,0.147,0.109780439,0.26247505,0.255489022,0.372255489,11,8,0.234,0.149,0.083,0.075,0.191,0.23,11,1.12,5.19,1279,1269,"b",0.231,"> 1,000,000","metro"
779,256,"Metro","Metro > 1 million","1","Recreation",0.539,0.06,0.127,0.051,0.495,0.224,0.146,0.049796748,0.31504065,0.294715447,0.340447154,8,8,0.242,0.18,0.072,0.064,0.179,0.245,11,0.3,7.32,1429,1989,"a",0.119,"> 1,000,000","metro"
210,259,"Metro","Metro > 1 million","1","Nonspecialized",0.5,0.059,0.126,0.036,0.505,0.235,0.132,0.052525253,0.254545455,0.353535354,0.339393939,9,7,0.257,0.17,0.088,0.059,0.224,0.185,12,0.19,9.99,1749,2160,"b",0.039,"> 1,000,000","metro"
2283,337,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.393,0.059,0.286,0.076,0.519,0.265,0.151,0.199203187,0.284860558,0.328685259,0.187250996,14,12,0.362,0.209,0.129,0.11,0.067,0.361,12,9,33.03,2290,1900,"a",0.339,">20,000","adjacent"
2334,308,"Metro","Metro <250k","2","Federal/State government-dependent",0.433,0.064,0.25,0.059,0.494,0.188,0.171,0.178464606,0.464606181,0.208374875,0.148554337,11,10,0.357,0.27,0.097,0.083,0.089,0.348,13,5.6,19.36,4230,4829,"a",0.026,"< 250,000","metro"
70,185,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Recreation",0.441,0.058,0.327,0.125,0.513,0.183,0.244,0.12202381,0.266865079,0.331349206,0.279761905,9,10,0.23,0.219,0.081,0.098,0.181,0.222,9,8.38,17.85,2910,1569,"b",0.334,"2,500 - <20,000","nonadjacent"
1177,285,"Metro","Metro > 1 million","1","Nonspecialized",0.532,0.041,0.223,0.076,0.52,0.222,0.109,0.127918782,0.247715736,0.250761421,0.373604061,15,8,0.311,0.167,0.108,0.095,0.108,0.259,15,9,12.35,1400,1050,"a",0.418,"> 1,000,000","metro"
3555,183,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.523,0.047,0.179,0.067,0.504,0.257,0.114,0.088,0.191,0.319,0.402,13,6,0.259,0.113,0.081,0.06,0.136,0.143,10,0.7,5.86,1179,1120,"a",0.286,"> 1,000,000","metro"
4168,318,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.47,0.049,0.261,0.1,0.505,0.261,0.139,0.123123123,0.361361361,0.292292292,0.223223223,15,10,0.354,0.233,0.108,0.081,0.142,0.291,10,3.9,18.66,1880,1739,"a",0.181,">20,000","nonadjacent"
4671,211,"Metro","Metro <250k","2","Federal/State government-dependent",0.473,0.067,0.202,0.095,0.5,0.165,0.103,0.074222668,0.217652959,0.251755266,0.456369107,9,6,0.256,0.185,0.085,0.066,0.175,0.223,14,1.16,8.74,2289,1740,"b",0.128,"< 250,000","metro"
5575,236,"Metro","Metro > 1 million","1","Recreation",0.443,0.062,0.275,0.089,0.503,0.274,0.123,0.196215139,0.260956175,0.336653386,0.206175299,13,7,0.259,0.146,0.095,0.06,0.177,0.188,9,4.5,11.77,2070,2459,"a",0.604,"> 1,000,000","metro"
2769,203,"Metro","Metro <250k","2","Mining-dependent",0.469,0.072,0.321,0.115,0.5,0.277,0.131,0.179282869,0.323705179,0.34561753,0.151394422,15,9,0.295,0.229,0.104,0.074,0.124,0.242,10,8.9,27.4,1370,1729,"a",0.591,"< 250,000","metro"
4084,231,"Metro","Metro > 1 million","1","Nonspecialized",0.494,0.056,0.169,0.067,0.514,0.256,0.112,0.109343936,0.319085487,0.276341948,0.295228628,12,6,0.299,0.162,0.098,0.07,0.141,0.208,13,2.3,11.47,2380,1610,"b",0.262,"> 1,000,000","metro"
3967,209,"Metro","Metro <250k","2","Nonspecialized",0.467,0.04,0.242,0.101,0.498,0.227,0.167,0.08250497,0.319085487,0.344930417,0.253479125,14,10,0.262,0.174,0.089,0.069,0.177,0.264,11,3.62,17.23,1200,1480,"b",0.101,"< 250,000","metro"
1346,387,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.476,0.08,0.187,0.048,0.535,0.218,0.117,0.179461615,0.293120638,0.2333001,0.294117647,14,10,0.342,0.23,0.114,0.126,0.173,0.303,12,36.73,9.13,1900,939,"b",0.718,"> 1,000,000","metro"
6098,209,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Recreation",0.468,0.06,0.167,0.051,0.501,0.19,0.183,0.090188305,0.458870168,0.276511397,0.174430129,9,11,0.304,0.217,0.105,0.065,0.174,0.238,11,2.1,18.29,2859,1589,"a",0.026,"2,500 - <20,000","adjacent"
113,375,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.451,0.055,0.234,0.049,0.512,0.25,0.145,0.15862069,0.431527094,0.257142857,0.15270936,13,10,0.346,0.177,0.136,0.07,0.106,0.343,13,5.8,24.63,3590,1869,"a",0.043,">20,000","adjacent"
3732,232,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.466,0.068,0.163,0.037,0.512,0.226,0.193,0.090634441,0.365558912,0.374622356,0.16918429,11,12,0.266,0.286,0.112,0.087,0.229,0.268,12,2.3,11.59,1790,2229,"a",0.132,">20,000","adjacent"
2502,242,"Metro","Metro > 1 million","1","Nonspecialized",0.515,0.053,0.206,0.086,0.495,0.291,0.103,0.115758755,0.253891051,0.30155642,0.328793774,11,6,0.263,0.165,0.095,0.086,0.145,0.198,13,3.5,13.04,4090,1699,"a",0.257,"> 1,000,000","metro"
6129,260,"Metro","Metro <250k","2","Nonspecialized",0.347,0.056,0.183,0.053,0.475,0.25,0.078,0.094853683,0.289606458,0.43592331,0.179616549,23,5,0.27,0.242,0.08,0.08,0.176,0.24,12,4.83,18.79,1240,3039,"b",0.281,"< 250,000","metro"
533,369,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.429,0.065,0.266,0.074,0.505,0.241,0.137,0.141716567,0.291417166,0.354291417,0.21257485,14,9,0.348,0.269,0.121,0.093,0.148,0.283,12,9.4,18.64,1410,1899,"a",0.308,"250,000 - 1,000,000","metro"
2861,287,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.455,0.088,0.206,0.068,0.51,0.242,0.136,0.159248269,0.447082097,0.25024728,0.143422354,15,9,0.359,0.197,0.135,0.118,0.231,0.321,11,8.14,30.03,3130,1980,"b",0.538,"> 1,000,000","metro"
518,296,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.457,0.079,0.364,0.15,0.463,0.235,0.172,0.293642785,0.367305752,0.232088799,0.106962664,14,11,0.321,0.199,0.099,0.091,0.13,0.306,10,5.41,33.91,3220,1999,"b",0.353,">20,000","adjacent"
3202,264,"Metro","Metro <250k","2","Federal/State government-dependent",0.519,0.051,0.173,0.071,0.516,0.248,0.151,0.098311817,0.311817279,0.305858987,0.284011917,13,10,0.325,0.194,0.108,0.072,0.147,0.241,8,5.64,9,1759,1339,"b",0.219,"< 250,000","metro"
6051,271,"Metro","Metro <250k","2","Recreation",0.427,0.062,0.194,0.057,0.512,0.225,0.189,0.103921569,0.295098039,0.31372549,0.287254902,11,10,0.243,0.201,0.118,0.092,0.175,0.257,13,3.3,15.57,2139,1320,"a",0.15,"< 250,000","metro"
4005,383,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.392,0.082,0.287,0.064,0.499,0.241,0.155,0.278118609,0.41206544,0.215746421,0.09406953,13,11,0.386,0.267,0.142,0.11,0.135,0.358,10,4.8,23.87,4119,2970,"a",0.32,"2,500 - <20,000","adjacent"
2280,251,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.465,0.054,0.215,0.07,0.503,0.249,0.123,0.133599202,0.228315055,0.352941176,0.285144566,13,8,0.257,0.153,0.09,0.074,0.186,0.169,9,5.3,8.26,1379,1259,"a",0.488,"> 1,000,000","metro"
67,255,"Metro","Metro > 1 million","1","Nonspecialized",0.512,0.07,0.138,0.029,0.502,0.283,0.096,0.083503055,0.270875764,0.302443992,0.343177189,11,6,0.322,0.182,0.106,0.086,0.233,0.235,13,2.59,8.31,2079,1990,"b",0.32,"> 1,000,000","metro"
2573,244,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.443,0.053,0.262,0.08,0.503,0.211,0.195,0.248502994,0.324351297,0.298403194,0.128742515,10,11,0.289,0.29,0.134,0.073,0.082,0.33,13,5.2,20.09,3130,2470,"a",0.09,"2,500 - <20,000","adjacent"
4029,399,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","10","Mining-dependent",0.278,0.135,0.252,0.051,0.505,0.206,0.166,0.349142281,0.4419778,0.152371342,0.056508577,11,16,0.378,0.359,0.166,0.128,0.105,0.399,13,15.3,33,3469,2359,"a",0.099,"2,500 - <20,000","nonadjacent"
2379,212,"Nonmetro","Urban >20,000 metro non-adjacent","8","Recreation",0.539,0.02,0.188,0.053,0.511,0.178,0.176,0.080234834,0.284735812,0.253424658,0.381604697,9,9,0.253,0.168,0.085,0.076,0.184,0.188,11,0.63,10.25,1450,519,"b",0.061,">20,000","nonadjacent"
4362,293,"Metro","Metro <250k","2","Nonspecialized",0.437,0.076,0.221,0.045,0.51,0.211,0.178,0.173173173,0.402402402,0.268268268,0.156156156,10,11,0.279,0.26,0.106,0.086,0.046,0.329,13,4.31,18.83,4879,2709,"b",0.082,"< 250,000","metro"
5482,274,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.459,0.053,0.139,0.051,0.512,0.214,0.195,0.105940594,0.441584158,0.234653465,0.217821782,10,12,0.302,0.242,0.119,0.079,0.133,0.264,14,0.7,17.23,1939,1350,"b",0.066,"250,000 - 1,000,000","metro"
3498,298,"Metro","Metro <250k","2","Nonspecialized",0.423,0.066,0.208,0.053,0.513,0.197,0.195,0.184104628,0.400402414,0.252515091,0.162977867,9,12,0.29,0.317,0.144,0.103,0.064,0.314,13,1.3,17.86,3369,2859,"a",0.028,"< 250,000","metro"
4459,316,"Metro","Metro > 1 million","1","Nonspecialized",0.464,0.044,0.302,0.157,0.497,0.264,0.129,0.163690476,0.319444444,0.343253968,0.173611111,14,8,0.327,0.197,0.119,0.086,0.192,0.264,10,1.9,19.83,2970,2070,"a",0.23,"> 1,000,000","metro"
219,303,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.395,0.088,0.288,0.082,0.45,0.209,0.131,0.363089268,0.31995988,0.231695085,0.085255767,11,10,0.394,0.185,0.131,0.162,0.082,0.335,12,11.15,42,5840,5099,"b",0.641,"2,500 - <20,000","nonadjacent"
5650,347,"Metro","Metro <250k","2","Manufacturing-dependent",0.439,0.079,0.225,0.072,0.527,0.231,0.165,0.18356998,0.373225152,0.270791075,0.172413793,11,12,0.353,0.234,0.154,0.135,0.092,0.325,12,11.68,29.87,3859,1839,"b",0.426,"< 250,000","metro"
4708,237,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.462,0.061,0.257,0.089,0.475,0.259,0.139,0.168159204,0.295522388,0.378109453,0.158208955,14,8,0.336,0.21,0.116,0.06,0.144,0.244,10,3,13.79,1869,2250,"a",0.317,">20,000","adjacent"
1144,258,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.454,0.064,0.234,0.084,0.515,0.242,0.158,0.173826174,0.312687313,0.31968032,0.193806194,12,11,0.306,0.208,0.12,0.091,0.099,0.3,13,6.97,21.25,2659,1649,"b",0.218,"250,000 - 1,000,000","metro"
