"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
3267,304,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Government",0.431,0.084,0.213,0.066,0.505,0.23,0.131,0.159919028,0.299595142,0.340080972,0.200404858,13,10,0.325,0.346,0.126,0.099,0.289,12,12,2889,1840,"more_than_20k",0.443,"adjacent"
3268,216,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.463,0.055,0.104,0.042,0.518,0.224,0.176,0.077309237,0.389558233,0.338353414,0.194779116,11,12,0.296,0.179,0.101,0.061,0.205,12,11.3,1229,530,"more_than_20k",0.068,"adjacent"
3270,264,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.535,0.038,0.24,0.075,0.502,0.281,0.11,0.264555669,0.348314607,0.269662921,0.117466803,18,6,0.328,0.205,0.096,0.063,0.285,11,9.64,4179,20909,"less_than_250k",0.481,"metro"
3271,314,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.352,0.078,0.258,0.057,0.505,0.218,0.18,0.292828685,0.361553785,0.239043825,0.106573705,11,12,0.319,0.294,0.12,0.074,0.364,13,23.08,3440,1599,"2500_to_20k",0.04,"nonadjacent"
3272,325,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.365,0.118,0.233,0.076,0.518,0.199,0.162,0.235707121,0.253761284,0.328986961,0.181544634,10,10,0.424,0.169,0.162,0.131,0.341,12,38.68,2830,2659,"2500_to_20k",0.634,"nonadjacent"
3273,214,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Mining",0.547,0.024,0.197,0.083,0.474,0.224,0.172,0.122244489,0.327655311,0.376753507,0.173346693,10,10,0.312,0.207,0.081,0.086,0.279,11,20.58,3689,1770,"2500_to_20k",0.055,"nonadjacent"
3275,233,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Recreation",0.383,0.11,0.239,0.142,0.501,0.28,0.139,0.182720953,0.296921549,0.371400199,0.148957299,14,8,0.313,0.163,0.116,0.077,0.255,10,43.33,1670,1569,"more_than_20k",0.57,"adjacent"
3276,303,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.472,0.044,0.259,0.112,0.51,0.244,0.142,0.141566265,0.282128514,0.329317269,0.246987952,15,9,0.28,0.204,0.109,0.096,0.284,10,16.65,1649,1540,"less_than_250k",0.308,"metro"
3277,389,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.41,0.076,0.235,0.077,0.507,0.217,0.179,0.249506903,0.364891519,0.287968442,0.097633136,11,13,0.356,0.262,0.147,0.109,0.39,13,19.32,6830,2769,"less_than_2500",0.199,"nonadjacent"
3278,290,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.487,0.061,0.237,0.078,0.522,0.232,0.155,0.164519326,0.297324083,0.338949455,0.199207136,12,11,0.313,0.247,0.137,0.107,0.283,13,12.44,2010,1519,"more_than_1mil",0.229,"metro"
3279,353,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.381,0.099,0.268,0.079,0.537,0.255,0.146,0.225903614,0.307228916,0.266064257,0.200803213,13,9,0.409,NA,0.171,0.132,0.358,12,44.92,NA,2389,"less_than_2500",0.74,"adjacent"
3280,350,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.516,0.074,0.246,0.068,0.508,0.213,0.113,0.154002026,0.235055724,0.289766971,0.321175279,15,9,0.324,0.268,0.118,0.115,0.273,12,13.38,2459,1409,"more_than_1mil",0.549,"metro"
3281,300,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.449,0.071,0.251,0.11,0.503,0.271,0.147,0.124124124,0.394394394,0.328328328,0.153153153,8,9,0.317,NA,0.117,0.088,0.292,13,24.49,6019,8869,"more_than_1mil",0.109,"metro"
3283,230,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.582,0.026,0.141,0.045,0.509,0.229,0.199,0.076923077,0.38562753,0.358299595,0.179149798,12,13,0.309,NA,0.102,0.061,0.283,12,16.79,1609,2030,"2500_to_20k",0.048,"nonadjacent"
3286,302,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.788,0.025,0.191,0.113,0.45,0.251,0.122,0.083,0.295,0.405,0.217,15,7,0.34,0.235,0.102,0.072,0.316,10,51.92,3120,2909,"less_than_2500",0.346,"nonadjacent"
3288,277,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.502,0.028,0.369,0.281,0.48,0.292,0.15,0.265936255,0.27689243,0.248007968,0.209163347,13,14,0.302,NA,0.105,0.074,0.275,11,NA,NA,NA,"less_than_2500",0.418,"nonadjacent"
3290,192,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.82,0.029,0.241,0.166,0.507,0.192,0.28,0.078662734,0.426745329,0.343166175,0.151425762,12,5,0.267,0.135,0.109,NA,0.36,12,NA,NA,NA,"less_than_2500",0.009,"nonadjacent"
3291,263,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Farming",0.586,0.041,0.125,0.048,0.504,0.224,0.216,0.090270812,0.354062187,0.37111334,0.184553661,11,14,0.299,0.234,0.083,0.073,0.296,10,15.43,3089,1160,"2500_to_20k",0.055,"adjacent"
3292,338,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Farming",0.46,0.043,0.321,0.149,0.467,0.206,0.217,0.284866469,0.318496538,0.2512364,0.145400593,8,16,0.28,NA,0.114,0.085,0.283,10,NA,3219,2990,"2500_to_20k",0.274,"adjacent"
3293,309,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.4,0.04,0.361,0.195,0.509,0.223,0.23,0.21242485,0.374749499,0.251503006,0.161322645,12,12,0.292,0.214,0.107,0.073,0.291,9,28.91,4540,1960,"2500_to_20k",0.282,"nonadjacent"
3294,316,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.433,0.058,0.17,0.074,0.448,0.179,0.188,0.143143143,0.403403403,0.313313313,0.14014014,6,11,0.287,NA,0.11,0.103,0.238,13,35.29,1480,NA,"less_than_2500",0.048,"adjacent"
3295,262,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",0.44,0.103,0.208,0.073,0.448,0.188,0.162,0.110891089,0.38019802,0.317821782,0.191089109,9,10,0.378,0.219,0.113,0.062,0.245,10,9.25,1750,1679,"2500_to_20k",0.258,"nonadjacent"
3298,364,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.425,0.075,0.216,0.066,0.523,0.212,0.189,0.218289086,0.378564405,0.280235988,0.122910521,11,13,0.361,0.252,0.16,0.119,0.343,13,14.82,7000,1660,"250k_to_1mil",0.336,"metro"
3302,289,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.531,0.056,0.16,0.057,0.495,0.197,0.194,0.122244489,0.425851703,0.264529058,0.187374749,10,10,0.312,0.201,0.114,0.075,0.293,13,20.41,2979,2129,"2500_to_20k",0.026,"adjacent"
3304,203,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.486,0.046,0.231,0.129,0.495,0.254,0.123,0.137587238,0.227318046,0.331006979,0.304087737,14,7,0.225,0.156,0.079,0.067,0.192,10,10.28,1580,1430,"more_than_1mil",0.405,"metro"
3307,254,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.397,0.104,0.311,0.11,0.518,0.284,0.118,0.286573146,0.254509018,0.327655311,0.131262525,15,7,0.302,0.141,0.096,0.058,0.184,10,21.84,2570,2180,"less_than_250k",0.656,"metro"
3309,214,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.516,0.053,0.226,0.101,0.491,0.255,0.084,0.075936884,0.232741617,0.357001972,0.334319527,16,5,0.257,0.163,0.076,0.057,0.2,NA,7.57,1000,1039,"250k_to_1mil",0.289,"metro"
3315,304,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.462,0.05,0.349,0.196,0.514,0.244,0.103,0.227408143,0.314796425,0.279046673,0.178748759,13,6,0.325,NA,0.106,0.079,0.284,9,23.74,6890,7329,"more_than_1mil",0.562,"metro"
3316,252,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.525,0.041,0.305,0.158,0.492,0.187,0.248,0.071500504,0.396777442,0.298086606,0.233635448,8,11,0.245,0.176,0.098,0.148,0.272,11,NA,NA,959,"less_than_2500",0.025,"nonadjacent"
3317,232,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.53,0.045,0.142,0.068,0.493,0.217,0.167,0.126401631,0.278287462,0.287461774,0.307849134,10,10,0.3,NA,0.112,0.086,0.245,13,18.52,2920,2029,"more_than_1mil",0.084,"metro"
3319,224,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.476,0.039,0.249,0.146,0.461,0.196,0.193,0.195564516,0.356854839,0.319556452,0.128024194,11,10,0.299,NA,0.121,0.069,0.302,8,31.01,5930,NA,"less_than_2500",0.433,"adjacent"
3322,232,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.419,0.089,0.22,0.083,0.503,0.196,0.224,0.104417671,0.330321285,0.408634538,0.156626506,10,13,0.322,0.243,0.117,0.064,0.215,8,20.8,1750,1599,"more_than_20k",0.073,"adjacent"
3323,183,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.65,0.042,0.199,0.111,0.483,0.209,0.228,0.047331319,0.412890232,0.350453172,0.189325277,7,3,0.3,NA,0.109,NA,0.281,12,NA,NA,NA,"less_than_2500",0.026,"nonadjacent"
3325,308,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.424,0.065,0.25,0.059,0.491,0.198,0.17,0.182547643,0.462387161,0.212637914,0.142427282,10,11,0.355,0.268,0.115,0.089,0.343,14,21.87,5170,3369,"less_than_250k",0.016,"metro"
3327,420,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.352,0.114,0.284,0.066,0.511,0.233,0.181,0.208333333,0.441468254,0.23015873,0.120039683,13,14,0.36,0.363,0.146,0.129,0.357,12,32.51,3030,1059,"2500_to_20k",0.582,"nonadjacent"
3331,250,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Mining",0.445,0.042,0.276,0.128,0.504,0.212,0.231,0.119211823,0.281773399,0.338916256,0.260098522,11,12,0.284,0.228,0.103,0.06,0.246,10,24.94,2190,1980,"more_than_1mil",0.134,"metro"
3333,198,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Farming",0.524,0.025,0.272,0.166,0.381,0.215,0.136,0.195939086,0.343147208,0.247715736,0.21319797,9,6,0.299,NA,0.101,0.068,0.264,11,NA,NA,NA,"2500_to_20k",0.326,"nonadjacent"
3336,273,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.503,0.027,0.195,0.096,0.504,0.228,0.112,0.085742772,0.26221336,0.336989033,0.315054835,11,7,0.298,0.215,0.094,0.067,0.226,10,8.43,2360,1960,"more_than_1mil",0.214,"metro"
3338,281,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.49,0.052,0.178,0.089,0.506,0.24,0.177,0.125506073,0.421052632,0.263157895,0.190283401,11,9,0.331,0.295,0.122,0.064,0.289,14,27.74,NA,1839,"more_than_1mil",0.027,"metro"
3339,216,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.581,0.027,0.184,0.113,0.493,0.244,0.203,0.090188305,0.327056492,0.333002973,0.24975223,11,14,0.312,NA,0.112,NA,0.271,13,NA,NA,NA,"less_than_2500",0.081,"nonadjacent"
3341,201,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.544,0.036,0.107,0.057,0.505,0.293,0.097,0.035820896,0.160199005,0.244776119,0.55920398,12,5,0.229,0.13,0.072,0.072,0.177,13,5.49,1359,699,"more_than_1mil",0.134,"metro"
3342,385,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.372,0.123,0.275,0.07,0.544,0.274,0.125,0.22597137,0.301635992,0.278118609,0.194274029,16,12,0.4,0.244,0.139,0.137,0.39,12,27.73,2789,2190,"more_than_20k",0.73,"nonadjacent"
3343,239,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.589,0.024,0.19,0.088,0.502,0.232,0.198,0.101101101,0.383383383,0.35035035,0.165165165,10,17,0.302,0.136,0.112,0.082,0.284,11,NA,3850,NA,"less_than_2500",0.043,"adjacent"
3344,297,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Government",0.339,0.083,0.223,0.08,0.525,0.229,0.171,0.147959184,0.45,0.232653061,0.169387755,11,8,0.311,0.197,0.146,0.101,0.277,13,22.11,6379,3219,"2500_to_20k",0.298,"adjacent"
3346,220,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Recreation",0.482,0.05,0.332,0.164,0.505,0.224,0.2,0.149,0.324,0.302,0.225,11,10,0.263,0.242,0.097,0.069,0.256,9,34.17,2219,2390,"2500_to_20k",0.228,"adjacent"
3349,326,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.498,0.048,0.183,0.064,0.519,0.261,0.115,0.10040568,0.161257606,0.27484787,0.463488844,13,11,0.301,0.134,0.118,0.11,0.271,12,13.5,1589,829,"250k_to_1mil",0.424,"metro"
3350,228,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.71,0.019,0.177,0.104,0.518,0.222,0.215,0.113381001,0.300306435,0.328907048,0.257405516,14,9,0.311,NA,0.111,NA,0.292,13,NA,NA,1290,"less_than_2500",0.171,"nonadjacent"
3351,264,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.504,0.052,0.197,0.088,0.515,0.228,0.161,0.196059113,0.421674877,0.238423645,0.143842365,12,10,0.326,0.211,0.134,0.07,0.324,13,37.26,2439,2360,"less_than_2500",0.103,"nonadjacent"
3352,308,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.498,0.049,0.342,0.174,0.51,0.256,0.166,0.179764244,0.365422397,0.287819253,0.166994106,13,10,0.34,0.282,0.11,0.087,0.299,10,35.98,3589,2720,"2500_to_20k",0.247,"adjacent"
3353,247,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.488,0.062,0.2,0.06,0.513,0.24,0.103,0.108651911,0.285714286,0.368209256,0.237424547,15,8,0.333,0.227,0.119,0.09,0.262,12,6.67,1330,1660,"more_than_1mil",0.494,"metro"
3354,279,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.481,0.063,0.155,0.045,0.493,0.228,0.182,0.111111111,0.389389389,0.324324324,0.175175175,12,10,0.317,NA,0.111,0.096,0.267,14,16.62,9589,NA,"2500_to_20k",0.015,"nonadjacent"
3355,199,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.568,0.015,0.185,0.08,0.495,0.225,0.243,0.138446215,0.406374502,0.25498008,0.200199203,14,12,0.272,0.117,0.099,NA,0.295,12,NA,3019,2970,"less_than_2500",0.042,"nonadjacent"
3356,329,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Mining",0.491,0.045,0.291,0.144,0.501,0.25,0.145,0.166834171,0.314572864,0.369849246,0.148743719,15,11,0.322,NA,0.108,0.094,0.301,10,27.35,3670,2449,"2500_to_20k",0.262,"adjacent"
3358,274,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Recreation",0.496,0.059,0.235,0.106,0.498,0.205,0.204,0.125613346,0.310107949,0.326790972,0.237487733,12,8,0.223,NA,0.099,0.092,0.147,11,14.48,1310,1080,"2500_to_20k",0.355,"nonadjacent"
3359,287,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Mining",0.388,0.082,0.24,0.045,0.512,0.206,0.177,0.153769841,0.47718254,0.197420635,0.171626984,11,11,0.344,0.205,0.117,0.085,0.31,13,19.56,2740,1740,"2500_to_20k",0.021,"nonadjacent"
3360,241,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Recreation",0.405,0.076,0.236,0.075,0.513,0.173,0.249,0.129065041,0.278455285,0.333333333,0.259146341,9,11,0.292,0.219,0.11,0.08,0.219,12,25.42,2949,2549,"250k_to_1mil",0.169,"metro"
3361,214,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.563,0.04,0.152,0.087,0.49,0.253,0.169,0.101303912,0.414242728,0.315947844,0.168505517,13,8,0.309,0.075,0.083,0.053,0.2,12,29.86,3389,3359,"less_than_2500",0.039,"adjacent"
3362,270,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.522,0.051,0.323,0.247,0.489,0.213,0.225,0.195939086,0.354314721,0.275126904,0.174619289,12,8,0.288,NA,0.099,NA,0.309,11,NA,NA,NA,"less_than_2500",0.532,"nonadjacent"
3363,359,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.395,0.089,0.221,0.05,0.518,0.191,0.204,0.212273642,0.415492958,0.244466801,0.1277666,9,15,0.319,0.234,0.122,0.081,0.384,13,20.23,3720,1820,"less_than_250k",0.046,"metro"
3364,225,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Recreation",0.446,0.082,0.168,0.051,0.502,0.236,0.159,0.110119048,0.442460317,0.29265873,0.154761905,13,9,0.256,0.199,0.115,0.06,0.249,12,17.56,5499,1690,"2500_to_20k",0.044,"adjacent"
3365,311,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.408,0.094,0.225,0.056,0.501,0.218,0.178,0.21536906,0.460060667,0.225480283,0.09908999,10,13,0.302,0.265,0.113,0.083,0.381,13,34.75,7610,7580,"250k_to_1mil",0.036,"metro"
3366,255,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.517,0.028,0.108,0.049,0.487,0.232,0.156,0.066666667,0.292156863,0.374509804,0.266666667,11,9,0.294,0.149,0.082,0.077,0.243,10,9.31,2599,1390,"250k_to_1mil",0.024,"metro"
3370,266,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.384,0.102,0.182,0.038,0.5,0.196,0.222,0.115308151,0.363817097,0.342942346,0.177932406,9,13,0.289,0.356,0.115,0.091,0.242,11,NA,2839,1159,"2500_to_20k",0.026,"nonadjacent"
3372,138,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Farming",0.613,0.014,0.191,0.107,0.489,0.238,0.213,0.063429138,0.331020813,0.341922696,0.263627354,7,8,0.28,0.139,0.081,NA,0.31,13,NA,NA,NA,"less_than_2500",0.064,"nonadjacent"
3373,294,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.468,0.079,0.218,0.073,0.52,0.236,0.144,0.153769841,0.346230159,0.306547619,0.193452381,12,10,0.329,0.225,0.126,0.096,0.306,12,21.05,2129,1650,"less_than_250k",0.468,"metro"
3374,264,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Recreation",0.421,0.063,0.188,0.052,0.479,0.183,0.22,0.09908999,0.370070779,0.334681496,0.196157735,8,12,0.306,0.31,0.13,0.079,0.207,11,12.06,1630,1890,"2500_to_20k",0.092,"nonadjacent"
3375,336,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.436,0.072,0.212,0.103,0.524,0.239,0.208,0.127236581,0.497017893,0.235586481,0.140159046,12,13,0.332,0.268,0.108,0.063,0.308,10,11.34,6180,1779,"2500_to_20k",0.032,"nonadjacent"
3380,277,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.443,0.052,0.244,0.075,0.507,0.207,0.169,0.206114398,0.292899408,0.33234714,0.168639053,10,12,0.312,0.244,0.12,0.083,0.292,13,15.76,2419,1769,"250k_to_1mil",0.179,"metro"
3381,287,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.53,0.054,0.141,0.052,0.518,0.21,0.142,0.060098522,0.316256158,0.315270936,0.308374384,11,9,0.286,0.146,0.101,0.069,0.222,13,10.8,3149,1450,"250k_to_1mil",0.075,"metro"
3383,431,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.386,0.095,0.236,0.082,0.507,0.221,0.175,0.198224852,0.40433925,0.280078895,0.117357002,9,15,0.314,0.407,0.111,0.078,0.276,11,27.13,10650,5319,"2500_to_20k",0.038,"nonadjacent"
3384,259,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Farming",0.379,0.052,0.329,0.156,0.472,0.247,0.164,0.221550856,0.346424975,0.271903323,0.160120846,14,10,0.283,NA,0.113,0.131,0.309,10,20,4270,2599,"2500_to_20k",0.509,"adjacent"
3387,344,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.401,0.052,0.351,0.139,0.494,0.261,0.163,0.224652087,0.336978131,0.280318091,0.15805169,15,10,0.314,0.248,0.126,0.076,0.306,9,33.62,3390,4259,"2500_to_20k",0.387,"adjacent"
3388,295,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.363,0.072,0.178,0.059,0.5,0.234,0.154,0.216733871,0.420362903,0.241935484,0.120967742,13,12,0.32,0.256,0.15,0.098,0.31,13,21.44,2360,3560,"2500_to_20k",0.044,"nonadjacent"
3391,315,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Nonspecialized",0.5,0.047,0.305,0.165,0.519,0.233,0.196,0.17357002,0.391518738,0.25147929,0.183431953,13,13,0.286,NA,0.12,0.069,0.303,9,30.1,3500,1300,"2500_to_20k",0.398,"adjacent"
3393,265,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Manufacturing",0.457,0.059,0.162,0.063,0.501,0.238,0.156,0.066801619,0.422064777,0.316801619,0.194331984,11,11,0.301,0.237,0.108,0.082,0.278,8,17.63,2390,2099,"2500_to_20k",0.102,"adjacent"
3396,347,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.458,0.078,0.146,0.047,0.482,0.168,0.179,0.115422886,0.423880597,0.284577114,0.176119403,10,12,0.28,0.225,0.119,0.098,0.307,13,14.19,1629,1690,"less_than_250k",0.107,"metro"
3397,237,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.615,0.034,0.175,0.078,0.496,0.203,0.269,0.079286422,0.446977205,0.312190287,0.161546085,10,17,0.33,0.095,0.113,0.126,0.32,9,NA,930,1359,"less_than_2500",0.026,"nonadjacent"
3398,293,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.476,0.047,0.235,0.083,0.51,0.229,0.175,0.171936759,0.367588933,0.296442688,0.164031621,12,11,0.32,0.212,0.136,0.091,0.36,13,22.62,1530,1659,"250k_to_1mil",0.138,"metro"
